country	study_id	age_low	age_high	region	gender	population	date	age_breakdown	gender_breakdown	for_regional_analysis	reference
Spain	ESP1	3	4	Baleares	male	5787	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	4	5	Baleares	male	5951	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	5	6	Baleares	male	5956	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	6	7	Baleares	male	5931	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	7	8	Baleares	male	6192	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	8	9	Baleares	male	6403	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	9	10	Baleares	male	6416	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	10	11	Baleares	male	6694	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	11	12	Baleares	male	6818	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	12	13	Baleares	male	6602	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	13	14	Baleares	male	6471	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	14	15	Baleares	male	6322	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	15	16	Baleares	male	6173	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	16	17	Baleares	male	6080	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	17	18	Baleares	male	6016	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	18	19	Baleares	male	6054	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	19	20	Baleares	male	6076	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	20	21	Baleares	male	6035	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	21	22	Baleares	male	6135	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	22	23	Baleares	male	6234	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	23	24	Baleares	male	6397	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	24	25	Baleares	male	6597	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	25	26	Baleares	male	6757	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	26	27	Baleares	male	7142	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	27	28	Baleares	male	7592	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	28	29	Baleares	male	7893	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	29	30	Baleares	male	8051	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	30	31	Baleares	male	8288	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	31	32	Baleares	male	8432	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	32	33	Baleares	male	8499	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	33	34	Baleares	male	8862	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	34	35	Baleares	male	9193	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	35	36	Baleares	male	9468	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	36	37	Baleares	male	9861	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	37	38	Baleares	male	10195	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	38	39	Baleares	male	10605	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	39	40	Baleares	male	10979	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	40	41	Baleares	male	11190	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	41	42	Baleares	male	11330	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	42	43	Baleares	male	11468	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	43	44	Baleares	male	11531	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	44	45	Baleares	male	11382	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	45	46	Baleares	male	11164	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	46	47	Baleares	male	11003	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	47	48	Baleares	male	10804	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	48	49	Baleares	male	10422	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	49	50	Baleares	male	10021	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	50	51	Baleares	male	9739	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	51	52	Baleares	male	9610	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	52	53	Baleares	male	9380	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	53	54	Baleares	male	9125	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	54	55	Baleares	male	8955	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	55	56	Baleares	male	8658	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	56	57	Baleares	male	8171	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	57	58	Baleares	male	7730	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	58	59	Baleares	male	7654	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	59	60	Baleares	male	7466	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	60	61	Baleares	male	7082	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	61	62	Baleares	male	6771	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	62	63	Baleares	male	6406	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	63	64	Baleares	male	6067	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	64	65	Baleares	male	5833	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	65	66	Baleares	male	5670	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	66	67	Baleares	male	5687	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	67	68	Baleares	male	5512	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	68	69	Baleares	male	5067	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	69	70	Baleares	male	4913	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	70	71	Baleares	male	5009	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	71	72	Baleares	male	4848	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	72	73	Baleares	male	4506	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	73	74	Baleares	male	4368	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	74	75	Baleares	male	4156	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	75	76	Baleares	male	3887	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	76	77	Baleares	male	3580	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	77	78	Baleares	male	3105	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	78	79	Baleares	male	2953	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	79	80	Baleares	male	2690	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	80	81	Baleares	male	2198	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	81	82	Baleares	male	2165	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	82	83	Baleares	male	2187	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	83	84	Baleares	male	2045	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	84	85	Baleares	male	1877	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	85	86	Baleares	male	1695	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	86	87	Baleares	male	1470	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	87	88	Baleares	male	1225	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	88	89	Baleares	male	1019	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	89	90	Baleares	male	846	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	90	91	Baleares	male	676	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	91	92	Baleares	male	557	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	92	93	Baleares	male	467	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	93	94	Baleares	male	348	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	94	95	Baleares	male	249	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	95	96	Baleares	male	194	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	96	97	Baleares	male	139	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	97	98	Baleares	male	101	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	98	99	Baleares	male	79	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	99	100	Baleares	male	55	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	100	999	Baleares	male	35	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	0	1	Canarias	male	7253	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	1	2	Canarias	male	8119	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	2	3	Canarias	male	8627	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	3	4	Canarias	male	8845	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	4	5	Canarias	male	9072	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	5	6	Canarias	male	9052	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	6	7	Canarias	male	9264	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	7	8	Canarias	male	9724	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	8	9	Canarias	male	10038	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	9	10	Canarias	male	10457	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	10	11	Canarias	male	11062	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	11	12	Canarias	male	11592	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	12	13	Canarias	male	11692	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	13	14	Canarias	male	11719	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	14	15	Canarias	male	11718	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	15	16	Canarias	male	11710	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	16	17	Canarias	male	11669	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	17	18	Canarias	male	11732	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	18	19	Canarias	male	11917	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	19	20	Canarias	male	11999	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	20	21	Canarias	male	11804	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	21	22	Canarias	male	11415	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	22	23	Canarias	male	11370	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	23	24	Canarias	male	11839	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	24	25	Canarias	male	12324	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	25	26	Canarias	male	12714	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	26	27	Canarias	male	13324	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	27	28	Canarias	male	13678	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	28	29	Canarias	male	13808	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	29	30	Canarias	male	14188	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	30	31	Canarias	male	14519	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	31	32	Canarias	male	14552	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	32	33	Canarias	male	14539	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	33	34	Canarias	male	14745	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	34	35	Canarias	male	15145	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	35	36	Canarias	male	15721	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	36	37	Canarias	male	16416	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	37	38	Canarias	male	17231	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	38	39	Canarias	male	18026	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	39	40	Canarias	male	18548	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	40	41	Canarias	male	18934	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	41	42	Canarias	male	19337	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	42	43	Canarias	male	19843	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	43	44	Canarias	male	20171	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	44	45	Canarias	male	20429	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	45	46	Canarias	male	20727	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	46	47	Canarias	male	20855	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	47	48	Canarias	male	20885	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	48	49	Canarias	male	20571	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	49	50	Canarias	male	20050	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	50	51	Canarias	male	19571	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	51	52	Canarias	male	19378	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	52	53	Canarias	male	19113	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	53	54	Canarias	male	18692	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	54	55	Canarias	male	18683	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	55	56	Canarias	male	18239	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	56	57	Canarias	male	17232	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	57	58	Canarias	male	16294	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	58	59	Canarias	male	15475	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	59	60	Canarias	male	14671	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	60	61	Canarias	male	13824	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	61	62	Canarias	male	13284	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	62	63	Canarias	male	12801	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	63	64	Canarias	male	12306	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	64	65	Canarias	male	11745	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	65	66	Canarias	male	11202	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	66	67	Canarias	male	10987	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	67	68	Canarias	male	10651	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	68	69	Canarias	male	10153	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	69	70	Canarias	male	9762	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	70	71	Canarias	male	9446	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	71	72	Canarias	male	8956	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	72	73	Canarias	male	8410	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	73	74	Canarias	male	8284	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	74	75	Canarias	male	8056	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	75	76	Canarias	male	7447	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	76	77	Canarias	male	6933	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	77	78	Canarias	male	6262	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	78	79	Canarias	male	5808	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	79	80	Canarias	male	5072	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	80	81	Canarias	male	4307	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	81	82	Canarias	male	4226	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	82	83	Canarias	male	4113	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	83	84	Canarias	male	3992	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	84	85	Canarias	male	3662	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	85	86	Canarias	male	3237	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	86	87	Canarias	male	2840	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	87	88	Canarias	male	2321	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	88	89	Canarias	male	1890	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	89	90	Canarias	male	1581	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	90	91	Canarias	male	1243	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	91	92	Canarias	male	959	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	92	93	Canarias	male	734	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	93	94	Canarias	male	581	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	94	95	Canarias	male	452	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	95	96	Canarias	male	339	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	96	97	Canarias	male	242	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	97	98	Canarias	male	178	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	98	99	Canarias	male	145	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	99	100	Canarias	male	111	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	100	999	Canarias	male	129	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	0	1	Cantabria	male	1840	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	1	2	Cantabria	male	2051	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	2	3	Cantabria	male	2236	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	3	4	Cantabria	male	2278	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	4	5	Cantabria	male	2343	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	5	6	Cantabria	male	2485	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	6	7	Cantabria	male	2632	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	7	8	Cantabria	male	2810	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	8	9	Cantabria	male	2930	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	9	10	Cantabria	male	2995	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	10	11	Cantabria	male	3088	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	11	12	Cantabria	male	3040	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	12	13	Cantabria	male	2965	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	13	14	Cantabria	male	2989	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	14	15	Cantabria	male	2923	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	15	16	Cantabria	male	2853	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	16	17	Cantabria	male	2788	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	17	18	Cantabria	male	2673	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	18	19	Cantabria	male	2648	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	19	20	Cantabria	male	2635	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	20	21	Cantabria	male	2535	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	21	22	Cantabria	male	2527	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	22	23	Cantabria	male	2550	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	23	24	Cantabria	male	2475	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	24	25	Cantabria	male	2454	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	25	26	Cantabria	male	2495	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	26	27	Cantabria	male	2648	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	27	28	Cantabria	male	2726	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	28	29	Cantabria	male	2715	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	29	30	Cantabria	male	2739	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	30	31	Cantabria	male	2774	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	31	32	Cantabria	male	2915	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	32	33	Cantabria	male	3080	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	33	34	Cantabria	male	3252	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	34	35	Cantabria	male	3410	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	35	36	Cantabria	male	3579	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	36	37	Cantabria	male	3804	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	37	38	Cantabria	male	4097	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	38	39	Cantabria	male	4432	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	39	40	Cantabria	male	4647	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	40	41	Cantabria	male	4846	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	41	42	Cantabria	male	5005	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	42	43	Cantabria	male	5061	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	43	44	Cantabria	male	5121	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	44	45	Cantabria	male	5042	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	45	46	Cantabria	male	4874	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	46	47	Cantabria	male	4775	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	47	48	Cantabria	male	4670	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	48	49	Cantabria	male	4714	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	49	50	Cantabria	male	4722	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	50	51	Cantabria	male	4627	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	51	52	Cantabria	male	4656	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	52	53	Cantabria	male	4612	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	53	54	Cantabria	male	4537	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	54	55	Cantabria	male	4468	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	55	56	Cantabria	male	4400	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	56	57	Cantabria	male	4334	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	57	58	Cantabria	male	4300	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	58	59	Cantabria	male	4295	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	59	60	Cantabria	male	4269	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	60	61	Cantabria	male	4302	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	61	62	Cantabria	male	4299	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	62	63	Cantabria	male	4116	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	63	64	Cantabria	male	3881	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	64	65	Cantabria	male	3639	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	65	66	Cantabria	male	3483	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	66	67	Cantabria	male	3465	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	67	68	Cantabria	male	3359	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	68	69	Cantabria	male	3251	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	69	70	Cantabria	male	3191	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	70	71	Cantabria	male	3169	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	71	72	Cantabria	male	3056	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	72	73	Cantabria	male	2804	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	73	74	Cantabria	male	2569	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	74	75	Cantabria	male	2401	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	75	76	Cantabria	male	2299	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	76	77	Cantabria	male	2080	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	77	78	Cantabria	male	1842	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	78	79	Cantabria	male	1782	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	79	80	Cantabria	male	1502	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	80	81	Cantabria	male	1326	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	81	82	Cantabria	male	1454	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	82	83	Cantabria	male	1518	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	83	84	Cantabria	male	1524	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	84	85	Cantabria	male	1415	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	85	86	Cantabria	male	1301	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	86	87	Cantabria	male	1167	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	87	88	Cantabria	male	1033	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	88	89	Cantabria	male	909	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	89	90	Cantabria	male	746	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	90	91	Cantabria	male	602	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	91	92	Cantabria	male	476	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	92	93	Cantabria	male	367	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	93	94	Cantabria	male	274	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	94	95	Cantabria	male	178	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	95	96	Cantabria	male	138	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	96	97	Cantabria	male	111	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	97	98	Cantabria	male	79	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	98	99	Cantabria	male	47	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	99	100	Cantabria	male	26	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	100	999	Cantabria	male	35	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	0	1	Castilla y Leon	male	7519	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	1	2	Castilla y Leon	male	7989	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	2	3	Castilla y Leon	male	8519	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	3	4	Castilla y Leon	male	9055	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	4	5	Castilla y Leon	male	9422	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	5	6	Castilla y Leon	male	9586	Jul-19	1	1	1	https://www.ine.es/
Spain	ESP1	6	7	Castilla y Leon	male	9820	Jul-19	1	1	1	https://www.ine.es/
